L_ORDERKEY | L_PARTKEY | L_SUPPKEY | L_LINENUMBER | L_QUANTITY | L_EXTENDEDPRICE | L_DISCOUNT | L_TAX | L_RETURNFLAG | L_LINESTATUS | L_SHIPDATE | L_COMMITDATE | L_RECEIPTDATE | L_SHIPINSTRUCT | L_SHIPMODE | L_COMMENT
14849|19|27|2|27|24813.27|0.07|0.07|N|O|1997-06-03|1997-05-02|1997-06-20|COLLECT COD|RAIL| shall boost? quickly special theo
14849|430|11|3|2|2660.86|0.07|0.00|N|O|1997-03-20|1997-04-27|1997-04-05|NONE|RAIL|s maintain bli
14849|128|1|4|25|25703.00|0.04|0.04|N|O|1997-04-17|1997-03-18|1997-05-10|DELIVER IN PERSON|REG AIR|pinto bean
14849|14|22|5|19|17366.19|0.10|0.04|N|O|1997-02-22|1997-05-04|1997-03-11|NONE|AIR|der blithely 
14850|533|24|1|8|11468.24|0.06|0.07|N|O|1998-03-27|1998-01-08|1998-04-16|TAKE BACK RETURN|REG AIR| after the dolp
14850|18|26|2|41|37638.41|0.01|0.03|N|O|1998-02-18|1998-01-04|1998-03-10|COLLECT COD|TRUCK|lar, regular 
14850|344|3|3|28|34841.52|0.01|0.03|N|O|1998-04-02|1998-02-01|1998-04-29|COLLECT COD|MAIL|s impress never about the slyly express
14850|202|19|4|15|16533.00|0.03|0.07|N|O|1998-02-19|1998-01-03|1998-02-27|DELIVER IN PERSON|REG AIR|osits use busily regular, regu
14850|533|6|5|47|67375.91|0.07|0.00|N|O|1998-03-22|1998-01-12|1998-04-17|NONE|AIR|requests are furiously above the furiou
14850|98|9|6|40|39923.60|0.07|0.01|N|O|1997-12-07|1998-02-05|1998-01-06|NONE|FOB|he express instructions. furiously
14851|385|15|1|23|29563.74|0.09|0.04|R|F|1992-06-06|1992-07-18|1992-06-07|DELIVER IN PERSON|TRUCK|he pending ideas. quickly final pi
14851|499|20|2|25|34987.25|0.06|0.03|R|F|1992-08-10|1992-06-27|1992-08-28|DELIVER IN PERSON|RAIL|eodolites unwind blithely according to th
14851|228|19|3|23|25949.06|0.08|0.02|R|F|1992-07-27|1992-06-25|1992-07-28|DELIVER IN PERSON|FOB| asymptotes wake. ironic accounts boost ir
14851|96|17|4|29|28886.61|0.04|0.05|R|F|1992-08-03|1992-07-12|1992-08-16|NONE|REG AIR|ajole furiously furiously regular acc
14851|175|20|5|9|9676.53|0.10|0.02|R|F|1992-08-05|1992-07-13|1992-08-29|DELIVER IN PERSON|SHIP|ously special foxe
14851|564|15|6|49|71763.44|0.09|0.04|A|F|1992-07-29|1992-07-26|1992-08-20|NONE|RAIL|cies lose blithely furiously regu
14852|77|15|1|22|21495.54|0.03|0.03|N|O|1996-03-26|1996-02-08|1996-04-25|DELIVER IN PERSON|FOB|al pinto beans according
14852|50|29|2|9|8550.45|0.05|0.01|N|O|1996-01-12|1996-02-16|1996-01-25|TAKE BACK RETURN|RAIL|hely final deposits a
14853|364|5|1|16|20229.76|0.07|0.00|N|O|1996-11-19|1996-12-02|1996-11-26|COLLECT COD|AIR|ld packages acros
14853|578|1|2|46|68014.22|0.03|0.08|N|O|1996-12-25|1996-11-02|1996-12-26|DELIVER IN PERSON|MAIL|among the slyly re
14853|248|24|3|18|20668.32|0.00|0.00|N|O|1996-12-01|1996-11-20|1996-12-08|TAKE BACK RETURN|RAIL|nts. slyly blithe
14853|56|27|4|16|15296.80|0.02|0.01|N|O|1996-11-18|1996-10-10|1996-12-04|DELIVER IN PERSON|TRUCK|etly accounts. e
14854|510|1|1|20|28210.20|0.10|0.04|A|F|1993-04-30|1993-06-30|1993-05-08|DELIVER IN PERSON|REG AIR|. blithely final instructions ha
14854|551|27|2|3|4354.65|0.00|0.07|R|F|1993-08-27|1993-07-26|1993-09-09|DELIVER IN PERSON|AIR| ironic pinto beans use blithely around 
14854|561|7|3|9|13154.04|0.00|0.00|R|F|1993-06-17|1993-06-21|1993-07-14|COLLECT COD|FOB|s dolphins. ironic
14854|358|29|4|23|28942.05|0.04|0.00|R|F|1993-05-24|1993-07-09|1993-06-14|DELIVER IN PERSON|TRUCK|is integrate quickly dep
14855|282|1|1|2|2364.56|0.09|0.06|A|F|1993-08-13|1993-06-16|1993-08-28|COLLECT COD|RAIL|he blithely fin
14855|384|14|2|28|35962.64|0.04|0.01|R|F|1993-08-04|1993-06-11|1993-08-20|DELIVER IN PERSON|AIR|ronic packages. slyly 
14855|56|27|3|49|46846.45|0.01|0.01|R|F|1993-06-30|1993-06-28|1993-07-06|DELIVER IN PERSON|TRUCK|ckages cajole furiously carefull
14855|36|15|4|43|40249.29|0.06|0.06|A|F|1993-05-16|1993-06-13|1993-06-03|NONE|SHIP|t the slyly 
14855|427|11|5|7|9291.94|0.08|0.08|A|F|1993-08-02|1993-07-22|1993-08-14|DELIVER IN PERSON|REG AIR|uickly regular pinto be
14880|538|29|1|26|37401.78|0.02|0.03|N|O|1998-02-25|1998-02-18|1998-03-22|DELIVER IN PERSON|RAIL|nts detect. final pinto beans are. furio
14880|519|10|2|42|59619.42|0.04|0.03|N|O|1997-12-11|1998-01-14|1997-12-24|COLLECT COD|RAIL|bove the final, spec
14880|593|20|3|23|34352.57|0.09|0.01|N|O|1998-01-10|1998-01-24|1998-02-08|TAKE BACK RETURN|MAIL|nag furiously. fu
14880|442|14|4|17|22821.48|0.06|0.01|N|O|1998-02-07|1998-01-04|1998-02-08|NONE|FOB|out the ideas. foxes cajole carefully 
14880|541|27|5|13|18740.02|0.01|0.03|N|O|1998-01-25|1998-02-12|1998-02-01|NONE|REG AIR|dencies. bli
14880|532|5|6|8|11460.24|0.10|0.06|N|O|1998-01-17|1998-01-20|1998-02-12|NONE|REG AIR|-- final instructi
14881|538|11|1|35|50348.55|0.07|0.03|N|O|1996-10-30|1996-12-14|1996-11-25|NONE|AIR|regular accoun
14881|11|3|2|35|31885.35|0.04|0.00|N|O|1996-11-18|1997-01-08|1996-12-07|NONE|MAIL|nal deposits alongside of the 
14881|186|7|3|23|24982.14|0.00|0.08|N|O|1996-11-20|1996-12-21|1996-12-03|TAKE BACK RETURN|REG AIR|cing excuses sleep slyly 
14882|419|30|1|35|46179.35|0.08|0.01|N|O|1997-05-26|1997-03-22|1997-06-25|DELIVER IN PERSON|TRUCK|r accounts. the
14882|97|28|2|41|40880.69|0.08|0.03|N|O|1997-03-18|1997-04-05|1997-03-21|TAKE BACK RETURN|MAIL|s. account
14883|542|28|1|37|53373.98|0.02|0.03|N|O|1995-09-05|1995-06-07|1995-09-11|DELIVER IN PERSON|MAIL|into beans wake bl
14883|165|28|2|23|24498.68|0.00|0.07|A|F|1995-05-24|1995-07-16|1995-05-31|NONE|SHIP|ts cajole permanently 
14883|24|25|3|9|8316.18|0.01|0.04|N|O|1995-06-20|1995-07-07|1995-07-17|COLLECT COD|FOB|ong the carefully regul
14883|101|2|4|9|9009.90|0.10|0.00|N|O|1995-07-16|1995-07-11|1995-08-06|COLLECT COD|AIR|ccounts. express, unusual foxes wa
14883|501|22|5|8|11212.00|0.04|0.04|N|O|1995-07-10|1995-07-31|1995-07-12|NONE|MAIL|g packages. furiously unusual packages s
14883|25|26|6|18|16650.36|0.02|0.03|N|O|1995-07-16|1995-06-16|1995-07-20|COLLECT COD|FOB|its. permanentl
14884|87|7|1|37|36521.96|0.10|0.00|N|O|1995-11-26|1995-12-03|1995-12-09|DELIVER IN PERSON|TRUCK| quickly slyly final theodolites. qu
14884|204|8|2|18|19875.60|0.08|0.08|N|O|1995-10-05|1995-11-06|1995-10-17|COLLECT COD|REG AIR|y unusual accounts
14884|323|28|3|42|51379.44|0.03|0.01|N|O|1995-12-09|1995-12-24|1995-12-19|TAKE BACK RETURN|MAIL|regular epitaph
14884|2|3|4|17|15334.00|0.00|0.05|N|O|1995-11-26|1995-10-29|1995-12-19|NONE|TRUCK| cajole furiously regular, bol
14884|534|25|5|30|43035.90|0.08|0.08|N|O|1995-10-27|1995-12-13|1995-11-04|DELIVER IN PERSON|TRUCK|press dolphins. final excuses about 
14884|535|26|6|34|48808.02|0.08|0.07|N|O|1995-11-19|1995-10-28|1995-11-29|TAKE BACK RETURN|MAIL|. slyly express account
14884|58|15|7|42|40238.10|0.01|0.05|N|O|1996-01-11|1995-12-26|1996-02-02|COLLECT COD|FOB|luffily pending dolphins-- fi
14885|109|20|1|15|15136.50|0.09|0.02|N|O|1997-11-04|1997-11-16|1997-11-10|TAKE BACK RETURN|RAIL| asymptotes across the 
14885|118|29|2|28|28507.08|0.07|0.06|N|O|1998-01-15|1997-11-10|1998-02-09|TAKE BACK RETURN|FOB|above the carefully regular
14885|597|20|3|2|2995.18|0.00|0.08|N|O|1997-11-21|1997-10-27|1997-12-09|NONE|FOB|e furiously express ideas. furiou
14885|202|6|4|37|40781.40|0.09|0.08|N|O|1997-12-23|1997-11-16|1998-01-08|DELIVER IN PERSON|AIR|uests. fluffily pending accounts accord
14885|403|4|5|40|52136.00|0.05|0.06|N|O|1997-10-17|1997-12-11|1997-11-15|NONE|RAIL|e fluffily even packages use blithel
14885|143|27|6|30|31294.20|0.04|0.01|N|O|1997-12-04|1997-11-17|1997-12-09|COLLECT COD|SHIP| the requests hang slyly a
14885|138|30|7|42|43601.46|0.02|0.01|N|O|1997-10-19|1997-11-08|1997-11-14|TAKE BACK RETURN|AIR|ng to the regular, ironic pinto beans. bo
14886|483|20|1|50|69174.00|0.02|0.01|A|F|1994-08-08|1994-08-06|1994-08-20|COLLECT COD|AIR| to the packages. 
14886|287|20|2|5|5936.40|0.04|0.08|A|F|1994-07-04|1994-07-24|1994-07-07|COLLECT COD|TRUCK| requests. ironic instructio
14887|446|18|1|23|30968.12|0.05|0.04|N|O|1996-07-08|1996-06-05|1996-07-10|NONE|SHIP|unusual grouches. blithely ironic
14887|401|22|2|34|44247.60|0.08|0.06|N|O|1996-07-16|1996-05-11|1996-08-04|DELIVER IN PERSON|REG AIR|are quickly alongside of th
14887|80|30|3|14|13721.12|0.02|0.05|N|O|1996-07-16|1996-06-16|1996-08-09|COLLECT COD|RAIL|the quickly final excuses? fluffily even
14887|185|19|4|23|24959.14|0.06|0.08|N|O|1996-04-02|1996-05-22|1996-04-29|NONE|MAIL|unts above the
14912|106|17|1|14|14085.40|0.02|0.02|R|F|1993-11-16|1994-01-24|1993-12-09|COLLECT COD|AIR|the pinto beans-- express deposi
14912|171|16|2|7|7498.19|0.02|0.05|R|F|1993-12-20|1993-12-28|1993-12-22|DELIVER IN PERSON|MAIL| even ideas. unusual deposits sleep slyly
14913|509|23|1|27|38056.50|0.10|0.06|A|F|1994-03-14|1994-05-03|1994-04-09|NONE|FOB|pinto beans sleep carefull
14913|251|12|2|12|13815.00|0.05|0.01|R|F|1994-05-13|1994-04-20|1994-06-09|NONE|MAIL|ticingly regular courts boost. care
14913|124|27|3|10|10241.20|0.03|0.04|A|F|1994-04-23|1994-04-30|1994-05-22|NONE|SHIP| even, silent deposits. bold, iro
14913|141|3|4|44|45810.16|0.00|0.06|A|F|1994-03-31|1994-03-31|1994-04-05|TAKE BACK RETURN|AIR|cial instructions wake 
14913|238|29|5|25|28455.75|0.10|0.05|A|F|1994-03-11|1994-03-28|1994-03-31|TAKE BACK RETURN|TRUCK| unusual, express ideas sleep slyly. 
14914|260|6|1|20|23205.20|0.08|0.08|N|O|1998-05-26|1998-05-05|1998-06-02|NONE|SHIP|ests alongsid
14914|155|6|2|38|40095.70|0.04|0.02|N|O|1998-03-17|1998-04-26|1998-04-04|TAKE BACK RETURN|RAIL|even pinto beans against the quickly reg
14914|328|3|3|20|24566.40|0.07|0.05|N|O|1998-04-03|1998-04-24|1998-04-10|TAKE BACK RETURN|MAIL|oxes. fluffily e
14914|481|11|4|19|26248.12|0.06|0.05|N|O|1998-05-28|1998-03-25|1998-06-22|NONE|MAIL|es are always against the ir
14914|149|3|5|24|25179.36|0.10|0.02|N|O|1998-02-17|1998-05-09|1998-03-04|TAKE BACK RETURN|MAIL|y permanent foxes b
14914|451|8|6|20|27029.00|0.10|0.01|N|O|1998-02-19|1998-04-29|1998-03-21|TAKE BACK RETURN|TRUCK|nding depos
14915|248|9|1|1|1148.24|0.06|0.06|N|O|1996-11-22|1996-11-25|1996-12-11|NONE|FOB|ual sheaves sleep
14915|114|25|2|45|45634.95|0.00|0.01|N|O|1997-01-08|1996-10-27|1997-01-22|NONE|SHIP| carefully express instructions. carefu
14916|61|2|1|25|24026.50|0.04|0.07|A|F|1994-05-07|1994-04-20|1994-06-03|TAKE BACK RETURN|FOB|cajole. silent accounts nod iron
14916|41|12|2|43|40464.72|0.04|0.03|A|F|1994-06-26|1994-04-18|1994-07-25|DELIVER IN PERSON|REG AIR|ests doubt furiously. bold 
14917|134|7|1|26|26887.38|0.08|0.01|N|O|1998-04-25|1998-03-14|1998-05-07|COLLECT COD|SHIP|nic theodolites. theodolites
14917|520|5|2|29|41195.08|0.05|0.03|N|O|1998-03-24|1998-02-20|1998-03-28|NONE|FOB|nusual theodolit
14917|570|21|3|48|70587.36|0.08|0.07|N|O|1998-03-05|1998-04-11|1998-03-13|COLLECT COD|TRUCK|g theodolites affix slyly fina
14917|26|4|4|40|37040.80|0.04|0.06|N|O|1998-02-20|1998-03-13|1998-03-14|COLLECT COD|TRUCK|g bravely. fu
14917|576|7|5|21|31007.97|0.04|0.05|N|O|1998-02-18|1998-04-01|1998-03-02|DELIVER IN PERSON|AIR|as above the regular excuses ha
14917|19|27|6|43|39517.43|0.10|0.03|N|O|1998-05-11|1998-04-07|1998-05-12|DELIVER IN PERSON|AIR|e. final, pending pint
14918|82|11|1|33|32408.64|0.04|0.05|N|O|1997-09-04|1997-08-30|1997-09-11|TAKE BACK RETURN|FOB|he blithely
14918|389|30|2|24|30945.12|0.00|0.02|N|O|1997-06-20|1997-08-11|1997-07-10|COLLECT COD|FOB| the pending, e
14919|158|15|1|24|25395.60|0.00|0.07|N|O|1996-09-29|1996-11-09|1996-10-16|COLLECT COD|AIR|jole quickly blith
14944|520|11|1|50|71026.00|0.01|0.05|N|O|1997-11-30|1997-12-08|1997-12-11|COLLECT COD|RAIL|ges. slyly special requ
14944|520|29|2|21|29830.92|0.05|0.06|N|O|1998-01-11|1997-12-01|1998-01-26|TAKE BACK RETURN|AIR|uriously express platelets
14945|28|29|1|28|25984.56|0.05|0.06|N|O|1996-07-04|1996-06-09|1996-07-23|COLLECT COD|MAIL|o the regular, regular asymptotes. c
14945|564|20|2|24|35149.44|0.10|0.03|N|O|1996-05-27|1996-05-05|1996-06-01|NONE|REG AIR|to the carefully eve
14945|436|17|3|38|50784.34|0.01|0.05|N|O|1996-04-29|1996-04-30|1996-05-20|TAKE BACK RETURN|SHIP|eposits. fluff
14945|164|21|4|2|2128.32|0.09|0.07|N|O|1996-07-03|1996-05-13|1996-07-16|COLLECT COD|FOB|tween the expres
14945|26|27|5|44|40744.88|0.08|0.03|N|O|1996-06-20|1996-05-03|1996-07-14|DELIVER IN PERSON|RAIL|ly around the furiously regular 
14945|418|29|6|37|48781.17|0.05|0.00|N|O|1996-07-02|1996-05-15|1996-07-31|NONE|FOB|ironic asymptotes.
14946|16|24|1|38|34808.38|0.00|0.04|N|O|1996-12-13|1997-02-04|1997-01-08|NONE|MAIL|pon the blithely final courts. bl
14946|239|28|2|37|42151.51|0.01|0.01|N|O|1996-11-27|1997-02-01|1996-11-29|COLLECT COD|AIR|sleep furiously after the furio
14947|94|15|1|14|13917.26|0.09|0.02|N|O|1995-11-05|1995-09-25|1995-11-27|TAKE BACK RETURN|RAIL|bout the even, iro
14947|322|23|2|29|35447.28|0.04|0.06|N|O|1995-11-08|1995-08-30|1995-12-03|TAKE BACK RETURN|FOB|inal sentiments t
14947|561|17|3|33|48231.48|0.08|0.07|N|O|1995-10-24|1995-10-05|1995-11-18|NONE|SHIP|iously unusual pinto beans. fluffily regula
14947|235|8|4|38|43138.74|0.06|0.05|N|O|1995-09-10|1995-09-23|1995-09-22|NONE|SHIP|nstructions. final accou
14948|488|9|1|39|54150.72|0.09|0.01|N|F|1995-06-13|1995-07-03|1995-06-23|NONE|MAIL|ckly regular accounts wak
14948|65|3|2|16|15440.96|0.02|0.02|N|O|1995-09-25|1995-07-26|1995-10-08|COLLECT COD|RAIL|nal platelets. unusual instructions c
14948|184|1|3|40|43367.20|0.10|0.03|N|O|1995-07-12|1995-07-06|1995-08-05|TAKE BACK RETURN|TRUCK| across the bold theodolites wake caref
14949|186|20|1|34|36930.12|0.02|0.05|R|F|1994-02-14|1993-12-30|1994-03-03|TAKE BACK RETURN|AIR|ages. carefully regular de
14949|411|22|2|34|44587.94|0.00|0.06|A|F|1993-11-27|1993-12-29|1993-12-05|TAKE BACK RETURN|TRUCK|le slyly accounts.
14949|413|4|3|4|5253.64|0.01|0.07|A|F|1994-01-21|1993-12-31|1994-02-09|COLLECT COD|FOB|equests are about the fluffily expr
14949|252|28|4|24|27654.00|0.01|0.04|A|F|1993-11-30|1994-01-26|1993-12-09|NONE|MAIL|riously bol
14949|258|19|5|1|1158.25|0.04|0.02|R|F|1994-01-25|1993-12-02|1994-02-06|DELIVER IN PERSON|TRUCK|d ideas haggle slyly according to the dari
14949|99|10|6|4|3996.36|0.02|0.07|A|F|1994-02-22|1993-12-31|1994-03-11|TAKE BACK RETURN|AIR|pecial dependencies among the slyly 
14950|74|12|1|49|47729.43|0.03|0.02|R|F|1993-10-28|1993-11-28|1993-11-10|NONE|AIR|al packages detect fur
14950|507|14|2|49|68967.50|0.02|0.00|A|F|1993-11-04|1993-10-30|1993-12-04|DELIVER IN PERSON|TRUCK|e slyly quiet accounts nod car
14951|153|16|1|47|49498.05|0.02|0.06|N|O|1995-08-13|1995-07-27|1995-08-16|TAKE BACK RETURN|RAIL|final packages believe fluffily. care
14951|492|13|2|44|61269.56|0.09|0.02|N|O|1995-06-22|1995-06-25|1995-07-17|COLLECT COD|AIR|its. pending instructions use furi
14951|449|21|3|9|12144.96|0.04|0.02|N|O|1995-07-09|1995-07-15|1995-07-30|TAKE BACK RETURN|FOB| instructions cajole aft
14951|556|17|4|42|61175.10|0.05|0.02|N|O|1995-08-22|1995-06-28|1995-09-21|DELIVER IN PERSON|MAIL|encies. fi
14951|103|24|5|1|1003.10|0.06|0.05|N|O|1995-08-21|1995-07-19|1995-09-13|COLLECT COD|FOB|counts haggle blithely above 
14951|578|9|6|5|7392.85|0.01|0.04|N|O|1995-09-09|1995-07-28|1995-09-13|COLLECT COD|FOB|ic pearls 
14976|169|14|1|31|33143.96|0.07|0.04|N|O|1995-09-22|1995-10-05|1995-09-23|NONE|REG AIR|bove the carefully expr
14976|147|1|2|41|42932.74|0.05|0.04|N|O|1995-07-29|1995-10-02|1995-08-01|TAKE BACK RETURN|AIR|es detect ruthlessly. slyly careful
14976|33|12|3|22|20526.66|0.00|0.04|N|O|1995-11-12|1995-09-26|1995-11-27|TAKE BACK RETURN|SHIP|jole furiously. unusual depths snoo
14976|415|6|4|37|48670.17|0.01|0.00|N|O|1995-07-28|1995-09-03|1995-08-17|TAKE BACK RETURN|MAIL|counts. deposits lose slyly. reg
14976|508|22|5|11|15493.50|0.07|0.07|N|O|1995-10-31|1995-08-23|1995-11-12|NONE|MAIL|s. blithely even accou
14977|233|22|1|43|48728.89|0.08|0.02|N|O|1998-01-16|1997-12-19|1998-02-08|DELIVER IN PERSON|TRUCK|ess about the slyly final pa
14978|333|28|1|23|28366.59|0.08|0.03|R|F|1993-09-21|1993-07-06|1993-10-13|TAKE BACK RETURN|AIR|final requests. quietly special tithes a
14978|168|1|2|3|3204.48|0.08|0.04|R|F|1993-06-10|1993-08-17|1993-07-03|DELIVER IN PERSON|SHIP|e even, express foxes haggle si
14978|441|4|3|24|32194.56|0.04|0.03|R|F|1993-06-01|1993-08-24|1993-06-29|DELIVER IN PERSON|RAIL|theodolites will have to cajole bravely 
14978|339|28|4|47|58248.51|0.09|0.08|R|F|1993-08-27|1993-07-26|1993-09-03|TAKE BACK RETURN|SHIP|regular courts. slyly dogged 
14979|255|16|1|15|17328.75|0.00|0.03|N|O|1996-07-07|1996-09-12|1996-07-25|COLLECT COD|REG AIR|ly carefully even dugouts-- ironic dep
14979|160|23|2|46|48767.36|0.04|0.00|N|O|1996-08-01|1996-08-27|1996-08-25|DELIVER IN PERSON|SHIP|n, ironic deposits sleep afte
14980|515|6|1|19|26894.69|0.09|0.06|R|F|1992-07-17|1992-10-01|1992-08-08|NONE|AIR|es. regular 
14980|38|3|2|36|33769.08|0.08|0.03|A|F|1992-09-21|1992-09-08|1992-10-10|DELIVER IN PERSON|TRUCK|haggle carefully final, regular d
14980|176|9|3|40|43046.80|0.03|0.04|R|F|1992-10-26|1992-10-02|1992-11-21|COLLECT COD|FOB| furiously against t
14980|60|9|4|3|2880.18|0.06|0.04|R|F|1992-11-10|1992-09-26|1992-11-30|TAKE BACK RETURN|TRUCK|cies nag. slyly final r
14980|401|22|5|20|26028.00|0.08|0.06|R|F|1992-09-12|1992-09-10|1992-10-01|DELIVER IN PERSON|AIR|l theodolites. ironic acc
14980|171|22|6|24|25708.08|0.04|0.06|R|F|1992-07-27|1992-09-28|1992-08-25|TAKE BACK RETURN|AIR|es. regular platelets wake carefully care
14981|553|4|1|7|10174.85|0.08|0.07|A|F|1994-01-30|1993-12-28|1994-02-06|NONE|TRUCK|ages wake. rut
14981|579|10|2|42|62141.94|0.04|0.03|R|F|1994-01-30|1993-12-14|1994-02-02|DELIVER IN PERSON|AIR|r packages. bl
14981|145|7|3|29|30309.06|0.09|0.06|A|F|1993-12-27|1994-01-13|1994-01-06|NONE|SHIP|al foxes use slyly about the platelets. s
14981|360|25|4|49|61757.64|0.04|0.01|A|F|1993-11-11|1993-12-26|1993-12-10|TAKE BACK RETURN|SHIP|grate careful
14981|461|26|5|6|8168.76|0.04|0.03|R|F|1994-01-06|1994-01-01|1994-01-22|DELIVER IN PERSON|REG AIR|eas haggle furiously about the furi
14981|588|7|6|33|49123.14|0.03|0.00|A|F|1994-01-01|1993-11-29|1994-01-27|TAKE BACK RETURN|RAIL|uests wake fur
14981|288|5|7|17|20200.76|0.07|0.06|A|F|1993-12-17|1993-12-16|1993-12-26|NONE|RAIL|: furiously 
14982|361|21|1|3|3784.08|0.08|0.05|R|F|1994-06-20|1994-04-22|1994-06-28|TAKE BACK RETURN|AIR|iously slyly final 
14983|600|27|1|12|18007.20|0.09|0.04|A|F|1994-05-08|1994-04-23|1994-05-28|NONE|RAIL|old requests poach
14983|546|22|2|33|47735.82|0.02|0.08|R|F|1994-02-13|1994-05-03|1994-03-13|COLLECT COD|AIR|ages wake q
14983|133|25|3|32|33060.16|0.07|0.01|A|F|1994-03-06|1994-03-28|1994-03-29|NONE|TRUCK|le slyly even, regular r
14983|348|7|4|44|54926.96|0.07|0.07|R|F|1994-05-10|1994-04-24|1994-05-25|COLLECT COD|RAIL|gle pinto bea
14983|188|5|5|14|15234.52|0.08|0.03|A|F|1994-06-09|1994-05-05|1994-06-18|NONE|REG AIR|ites integra
14983|233|22|6|30|33996.90|0.08|0.07|R|F|1994-03-15|1994-04-16|1994-03-28|TAKE BACK RETURN|FOB|usly blithely brav
15008|366|4|1|38|48121.68|0.01|0.01|N|O|1997-12-24|1998-03-03|1998-01-08|TAKE BACK RETURN|MAIL|es. quickly pendin
15009|574|27|1|39|57508.23|0.07|0.07|N|O|1996-04-06|1996-03-03|1996-04-23|COLLECT COD|FOB|as. package
15009|397|18|2|42|54490.38|0.04|0.06|N|O|1996-01-26|1996-03-06|1996-01-27|TAKE BACK RETURN|REG AIR|ly against the blithel
15009|484|28|3|23|31843.04|0.07|0.06|N|O|1996-03-30|1996-02-15|1996-04-12|COLLECT COD|FOB|cording to the 
15009|267|13|4|3|3501.78|0.03|0.03|N|O|1996-04-18|1996-02-04|1996-05-05|COLLECT COD|TRUCK| beans. express, iro
15010|429|22|1|4|5317.68|0.09|0.03|R|F|1994-03-24|1994-02-11|1994-04-03|COLLECT COD|MAIL|uests was fluffily b
15010|148|2|2|9|9433.26|0.03|0.08|R|F|1994-02-23|1994-02-05|1994-03-07|COLLECT COD|REG AIR|equests. final accounts may are across th
15010|535|8|3|36|51679.08|0.04|0.05|R|F|1993-12-23|1994-01-25|1994-01-06|COLLECT COD|SHIP|cording to the closely pending
15010|516|25|4|44|62326.44|0.07|0.01|A|F|1994-01-08|1994-01-03|1994-01-31|DELIVER IN PERSON|TRUCK|ke according to the carefully eve
15010|509|30|5|19|26780.50|0.06|0.04|A|F|1994-02-02|1994-02-03|1994-02-24|TAKE BACK RETURN|SHIP|ecial pinto bea
15011|309|1|1|41|49581.30|0.01|0.02|R|F|1994-11-29|1994-11-04|1994-12-10|DELIVER IN PERSON|MAIL|sly regular requests.
15011|275|8|2|44|51711.88|0.03|0.02|R|F|1994-12-19|1994-10-23|1995-01-10|NONE|FOB|packages. regular pinto beans sleep fl
15012|143|27|1|28|29207.92|0.10|0.03|A|F|1993-03-30|1993-04-18|1993-04-28|NONE|AIR|iously regular dolphin
15013|520|29|1|49|69605.48|0.03|0.06|A|F|1992-08-14|1992-05-23|1992-08-21|TAKE BACK RETURN|AIR|lites. regul
15014|497|4|1|13|18167.37|0.10|0.05|R|F|1993-05-15|1993-03-28|1993-05-31|COLLECT COD|SHIP|e according to the accounts. even request
15014|567|28|2|23|33753.88|0.02|0.04|A|F|1993-04-18|1993-04-01|1993-05-12|TAKE BACK RETURN|REG AIR|s platelets agai
15014|576|29|3|2|2953.14|0.00|0.03|R|F|1993-03-19|1993-05-04|1993-04-11|NONE|RAIL|press requests 
15014|133|14|4|16|16530.08|0.06|0.07|A|F|1993-05-27|1993-04-10|1993-06-11|DELIVER IN PERSON|RAIL|ackages solve slyly
15014|204|21|5|33|36438.60|0.01|0.03|A|F|1993-03-22|1993-04-05|1993-04-19|NONE|REG AIR|al, unusual deposit
15014|467|2|6|8|10939.68|0.04|0.03|R|F|1993-06-09|1993-04-16|1993-06-29|COLLECT COD|REG AIR|ckages boost furiously: carefully 
15015|221|10|1|3|3363.66|0.01|0.06|R|F|1994-01-27|1994-01-26|1994-02-16|DELIVER IN PERSON|SHIP|beans. carefully regul
15015|550|26|2|7|10153.85|0.00|0.00|A|F|1994-02-22|1994-01-12|1994-03-21|TAKE BACK RETURN|AIR|t the even platelets ha
15015|307|12|3|3|3621.90|0.09|0.08|R|F|1994-03-13|1994-02-19|1994-03-24|TAKE BACK RETURN|SHIP| fluffy requests. 
15015|349|14|4|29|36230.86|0.00|0.04|R|F|1994-02-20|1994-01-17|1994-03-01|TAKE BACK RETURN|RAIL|y regular, do
15040|478|29|1|7|9649.29|0.05|0.01|A|F|1994-12-10|1995-01-04|1994-12-18|DELIVER IN PERSON|REG AIR|s wake slyly. unusual, fin
15040|201|5|2|19|20922.80|0.02|0.05|R|F|1994-12-16|1995-02-28|1994-12-21|NONE|REG AIR|quickly regular accounts ac
15040|130|11|3|21|21632.73|0.10|0.08|R|F|1995-03-12|1995-02-19|1995-03-18|COLLECT COD|AIR|regular, eve
15040|418|19|4|30|39552.30|0.03|0.08|A|F|1994-12-23|1995-02-26|1995-01-06|DELIVER IN PERSON|TRUCK|ealthy accounts wake blithely in
15040|65|3|5|14|13510.84|0.06|0.01|R|F|1995-03-12|1995-01-11|1995-03-23|TAKE BACK RETURN|SHIP|latelets. pendin
15040|347|12|6|15|18710.10|0.04|0.00|R|F|1995-03-05|1995-01-26|1995-04-03|TAKE BACK RETURN|AIR|pending, close instru
15040|248|9|7|30|34447.20|0.03|0.06|R|F|1995-01-17|1995-01-28|1995-01-19|DELIVER IN PERSON|REG AIR|y above the regular requests. quie
15041|397|18|1|34|44111.26|0.10|0.07|N|O|1998-06-27|1998-04-26|1998-07-20|DELIVER IN PERSON|RAIL|en, final foxes. thinly final request
